spikeRate,correctOrIncorrect,mouseID,plusOrMinus,spikeRateForWholeRec
0,1,6417,-1,0.0061136263928675
0.125,1,6417,-1,0.0152840659821688
0,1,6417,-1,0.00152840659821688
0.125,1,6417,-1,0.0061136263928675
0,1,6417,-1,0.00305681319643375
0,1,6417,-1,0.00305681319643375
0,1,6417,-1,0.00305681319643375
0,1,6417,-1,0.00152840659821688
0,1,6417,-1,0.0106988461875181
0,1,6417,-1,0.00458521979465063
0.25,1,6417,-1,0.0106988461875181
0,1,6417,-1,0.012227252785735
0,1,6417,-1,0.0275113187679038
0,1,6417,-1,0.012227252785735
0,1,6417,-1,0.00152840659821688
0.125,1,6417,-1,0.0137556593839519
0,1,6417,-1,0.00764203299108438
0,1,6417,-1,0.0152840659821688
0,1,6417,-1,0.0336249451607713
0,1,6417,-1,0.0213976923750363
0,1,6417,-1,0.00152840659821688
0,1,6417,-1,0.00917043958930125
0,1,6417,-1,0.0106988461875181
0,1,6417,-1,0.00764203299108438
0,1,6417,-1,0.0106988461875181
0,1,6417,-1,0.02445450557147
0.375,1,6417,-1,0.0259829121696869
0.125,1,6417,-1,0.00152840659821688
0,1,6417,-1,0.02445450557147
0.125,1,6417,-1,0.0137556593839519
0,1,6417,-1,0.0259829121696869
0,1,6417,-1,0.00458521979465063
0,1,6417,-1,0.0061136263928675
0,1,6417,-1,0.00458521979465063
0,1,6417,-1,0.00917043958930125
0,1,6417,-1,0.0061136263928675
0,1,6417,-1,0.00305681319643375
0,1,6417,-1,0.0198692857768194
0,1,6417,-1,0.00764203299108438
0,1,6417,-1,0.0137556593839519
0,1,6417,-1,0.00152840659821688
0,1,6417,-1,0.00458521979465063
0,1,6417,-1,0.00305681319643375
0,1,6417,-1,0.00917043958930125
0,1,6417,-1,0.0137556593839519
0,1,6417,-1,0.00458521979465063
0,1,6417,-1,0.00305681319643375
0,1,6417,-1,0.00152840659821688
0,1,6417,-1,0.00917043958930125
0,1,6417,-1,0.0351533517589881
0,1,6417,-1,0.00764203299108438
0,1,6417,-1,0.00305681319643375
0,1,6417,-1,0.00152840659821688
0,1,6417,-1,0.012227252785735
0.125,1,6417,-1,0.0137556593839519
0,1,6417,-1,0.00152840659821688
0.0263157894736842,1,6431,-1,0.0108187181933312
0,1,6431,-1,0.0177033570436328
0.0263157894736842,1,6431,-1,0.020653916550905
0,1,6431,-1,0.00295055950727214
0.0526315789473684,1,6431,-1,0.0393407934302952
0,1,6431,-1,0.0422913529375674
0,1,6431,-1,0.0049175991787869
0,1,6431,-1,0.00786815868605904
0.0526315789473684,1,6431,-1,0.0865497455466495
0.0263157894736842,1,6431,-1,0.0167198372078755
0,1,6431,-1,0.0127857578648459
0.0263157894736842,1,6431,-1,0.0147527975363607
0.0263157894736842,1,6431,-1,0.0137692777006033
0.0526315789473684,1,6431,-1,0.0324561545799935
0,1,6431,-1,0.0147527975363607
0.105263157894737,1,6431,-1,0.0442583926090821
0.0263157894736842,1,6431,-1,0.0186868768793902
0.0526315789473684,1,6431,-1,0.0265550355654493
0,1,6431,-1,0.00295055950727214
0.0263157894736842,1,6431,-1,0.00590111901454428
0.0263157894736842,1,6431,-1,0.00098351983575738
0,1,6431,-1,0.00098351983575738
0.0526315789473684,1,6431,-1,0.00590111901454428
0.0263157894736842,1,6431,-1,0.0354067140872657
0.0263157894736842,1,6431,-1,0.0108187181933312
0.0526315789473684,1,6431,-1,0.0127857578648459
0.0263157894736842,1,6431,-1,0.00590111901454428
0,1,6431,-1,0.00786815868605904
0,1,6431,-1,0.0098351983575738
0.0263157894736842,1,6431,-1,0.00393407934302952
0.0263157894736842,1,6431,-1,0.00885167852181642
0.0263157894736842,1,6431,-1,0.0098351983575738
0,1,6431,-1,0.00098351983575738
0,1,6431,-1,0.0383572735945378
0.0263157894736842,1,6431,-1,0.0167198372078755
0.0526315789473684,1,6431,-1,0.0590111901454428
0.0263157894736842,1,6431,-1,0.0481924719521116
0.0789473684210526,1,6431,-1,0.0786815868605904
0.157894736842105,1,6431,-1,0.157363173721181
0.0526315789473684,1,6431,-1,0.120972939798158
0,1,6431,-1,0.0314726347442362
0.0263157894736842,1,6431,-1,0.0108187181933312
0,1,6431,-1,0.0098351983575738
0.0526315789473684,1,6431,-1,0.0226209562224197
0.0789473684210526,1,6431,-1,0.0717969480102888
0.0263157894736842,1,6431,-1,0.0186868768793902
0.0263157894736842,1,6431,-1,0.0275385554012067
0,1,6431,-1,0.0049175991787869
0.0526315789473684,1,6431,-1,0.0226209562224197
0,1,6431,-1,0.00688463885030166
0,1,6431,-1,0.0295055950727214
0.105263157894737,1,6431,-1,0.069829908338774
0,1,6431,-1,0.0098351983575738
0.0263157894736842,1,6431,-1,0.0422913529375674
0.0263157894736842,1,6431,-1,0.0354067140872657
0,1,6431,-1,0.0118022380290886
0.0526315789473684,1,6431,-1,0.00393407934302952
0,1,6431,-1,0.00885167852181642
0.210526315789474,1,6431,-1,0.143593896020578
0.0263157894736842,1,6431,-1,0.0157363173721181
0,1,6431,-1,0.0049175991787869
0,1,6431,-1,0.00393407934302952
0,1,6431,-1,0.00098351983575738
0.131578947368421,1,6431,-1,0.0580276703096854
0.236842105263158,1,6431,-1,0.0383572735945378
0,1,6431,-1,0.0157363173721181
0.0526315789473684,1,6431,-1,0.0245879958939345
0,1,6431,-1,0.0383572735945378
0,1,6431,-1,0.0658958289957445
0,1,6431,-1,0.0108187181933312
0,1,6431,-1,0.00590111901454428
0.157894736842105,1,6431,-1,0.0678628686672592
0.0526315789473684,1,6431,-1,0.0580276703096854
0.0789473684210526,1,6431,-1,0.112121261276341
0.0263157894736842,1,6431,-1,0.0442583926090821
0.342105263157895,1,6431,-1,0.279319633355096
0.0263157894736842,1,6431,-1,0.126874058812702
0.0263157894736842,1,6431,-1,0.0275385554012067
0.0526315789473684,1,6431,-1,0.0324561545799935
0.0789473684210526,1,6431,-1,0.0796651066963478
0.0789473684210526,1,6431,-1,0.0796651066963478
0.0789473684210526,1,6431,-1,0.0590111901454428
0,1,6431,-1,0.00098351983575738
0,1,6431,-1,0.00590111901454428
0,1,6431,-1,0.00098351983575738
0,1,6431,-1,0.00196703967151476
0.0263157894736842,1,6431,-1,0.0127857578648459
0.0263157894736842,1,6431,-1,0.00885167852181642
0.0789473684210526,1,6431,-1,0.0609782298169576
0.0526315789473684,1,6431,-1,0.0236044760581771
0,1,6431,-1,0.0177033570436328
0,1,6431,-1,0.0049175991787869
0,1,6431,-1,0.0422913529375674
0,1,6431,-1,0.0226209562224197
0.0526315789473684,1,6431,-1,0.0668793488315019
0.0526315789473684,1,6431,-1,0.116055340619371
0.184210526315789,1,6431,-1,0.131791657991489
0.105263157894737,1,6431,-1,0.0403243132660526
0.0263157894736842,1,6431,-1,0.0049175991787869
0,1,6431,-1,0.0137692777006033
0.105263157894737,1,6431,-1,0.0324561545799935
0,1,6431,-1,0.00196703967151476
0,1,6431,-1,0.00196703967151476
0,1,6431,-1,0.0049175991787869
0,1,6431,-1,0.0127857578648459
0,1,6431,-1,0.00393407934302952
0,1,6431,-1,0.00098351983575738
0.0526315789473684,1,6431,-1,0.0324561545799935
0,1,6431,-1,0.00295055950727214
0,1,6431,-1,0.00295055950727214
0.0263157894736842,1,6431,-1,0.0108187181933312
0,1,6431,-1,0.00688463885030166
0,1,6431,-1,0.00393407934302952
0,1,6431,-1,0.00098351983575738
0.0263157894736842,1,6431,-1,0.00393407934302952
0,1,6431,-1,0.0098351983575738
0,1,6431,-1,0.00786815868605904
0,1,6431,-1,0.0108187181933312
0,1,6431,-1,0.00196703967151476
0,1,6431,-1,0.0127857578648459
0.0263157894736842,1,6431,-1,0.00295055950727214
0.0263157894736842,1,6431,-1,0.0521265512951412
0.0263157894736842,1,6431,-1,0.0295055950727214
0,1,6431,-1,0.00295055950727214
0.131578947368421,1,6431,-1,0.0560606306381707
0,1,6431,-1,0.00393407934302952
0.0263157894736842,1,6431,-1,0.0147527975363607
0,1,6431,-1,0.0265550355654493
0,1,6431,-1,0.00688463885030166
0,1,6431,-1,0.00295055950727214
0,1,6431,-1,0.00393407934302952
0,1,6431,-1,0.00196703967151476
0.0263157894736842,1,6431,-1,0.0127857578648459
0,1,6431,-1,0.00885167852181642
0,1,6431,-1,0.0363902339230231
0.0789473684210526,1,6431,-1,0.0786815868605904
0.0263157894736842,1,6431,-1,0.0472089521163543
0.0526315789473684,1,6431,-1,0.0363902339230231
0.0263157894736842,1,6431,-1,0.00590111901454428
0,1,6431,-1,0.0186868768793902
0.0526315789473684,1,6431,-1,0.04130783310181
0,1,6431,-1,0.00590111901454428
0.131578947368421,1,6431,-1,0.242929399432073
0,1,6431,-1,0.00295055950727214
0,1,6431,-1,0.0108187181933312
0,1,6431,-1,0.00098351983575738
0,1,6431,-1,0.00295055950727214
0,1,6431,-1,0.00098351983575738
0,1,6431,-1,0.00196703967151476
0,1,6431,-1,0.00196703967151476
0,1,6431,-1,0.0049175991787869
0.0263157894736842,1,6431,-1,0.00196703967151476
0,1,6431,-1,0.0157363173721181
0,1,6431,-1,0.0216374363866624
0.0789473684210526,1,6431,-1,0.0196703967151476
0,1,6431,-1,0.00196703967151476
0,1,6431,-1,0.00196703967151476
